SeasonEndYear,Season,Season_Type,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17_level_1,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22_level_1,DRB%,Unnamed: 27_level_1,Arena,Attend.,Attend./G,G,Estimated_Team_Possessions,League_ORtg,League_DRtg,Relative_ORtg,Relative_DRtg,Relative_NRtg,W/L%,Unnamed: 15_level_1,Unnamed: 20_level_1,Opponent_TOV%,Opponent_eFG%
2012,2011-12,Playoffs,3.0,Oklahoma City Thunder,25.7,13.0,7.0,13.0,7.0,,,,111.8,107.4,4.4,90.6,0.306,0.24,0.558,,0.491,13.7,23.6,0.262,,74.7,,,,,20.0,1812.0,103.66021241447577,103.65302536801342,8.139787585524246,3.746974631986589,4.392812953537657,0.65,,,,
2012,2011-12,Playoffs,4.0,Indiana Pacers,26.4,6.0,5.0,6.0,5.0,,,,102.4,100.9,1.5,88.0,0.289,0.225,0.507,,0.469,13.2,29.8,0.217,,75.2,,,,,11.0,968.0,103.66021241447577,103.65302536801342,-1.2602124144757454,-2.753025368013411,1.4928129535376655,0.545,,,,
2012,2011-12,Playoffs,5.0,Boston Celtics,30.1,11.0,9.0,11.0,9.0,,,,100.4,99.2,1.2,87.8,0.28,0.211,0.516,,0.464,13.4,20.1,0.203,,75.1,,,,,20.0,1756.0,103.66021241447577,103.65302536801342,-3.2602124144757454,-4.453025368013414,1.1928129535376684,0.55,,,,
2012,2011-12,Playoffs,6.0,Memphis Grizzlies,26.1,3.0,4.0,4.0,3.0,,,,102.8,102.0,0.8,87.7,0.403,0.155,0.509,,0.493,15.0,32.6,0.244,,75.9,,,,,7.0,613.9,103.66021241447577,103.65302536801342,-0.8602124144757539,-1.6530253680134166,0.7928129535376627,0.429,,,,
2012,2011-12,Playoffs,7.0,Denver Nuggets,26.0,3.0,4.0,4.0,3.0,,,,107.1,106.6,0.5,90.3,0.227,0.213,0.492,,0.461,11.0,33.0,0.186,,66.7,,,,,7.0,632.1,103.66021241447577,103.65302536801342,3.4397875855242432,2.9469746319865777,0.4928129535376655,0.429,,,,
2012,2011-12,Playoffs,8.0,Philadelphia 76ers,24.7,7.0,6.0,6.0,7.0,,,,96.9,98.3,-1.4,88.5,0.312,0.168,0.482,,0.459,14.1,23.9,0.198,,76.8,,,,,13.0,1150.5,103.66021241447577,103.65302536801342,-6.760212414475745,-5.353025368013419,-1.407187046462326,0.538,,,,
2012,2011-12,Playoffs,9.0,Chicago Bulls,27.8,2.0,4.0,3.0,3.0,,,,95.7,97.6,-1.9,88.1,0.229,0.157,0.475,,0.428,9.9,26.8,0.248,,78.2,,,,,6.0,528.5999999999999,103.66021241447577,103.65302536801342,-7.960212414475748,-6.053025368013422,-1.907187046462326,0.333,,,,
2012,2011-12,Playoffs,10.0,Los Angeles Lakers,28.5,5.0,7.0,4.0,8.0,,,,105.4,110.0,-4.6,89.2,0.285,0.207,0.502,,0.474,9.7,31.0,0.2,,69.7,,,,,12.0,1070.4,103.66021241447577,103.65302536801342,1.7397875855242546,6.346974631986583,-4.607187046462329,0.417,,,,
2012,2011-12,Playoffs,11.0,Los Angeles Clippers,26.8,4.0,7.0,4.0,7.0,,,,101.3,106.5,-5.2,88.9,0.315,0.217,0.53,,0.491,14.5,22.2,0.268,,71.0,,,,,11.0,977.9,103.66021241447577,103.65302536801342,-2.360212414475754,2.8469746319865834,-5.207187046462337,0.364,,,,
2012,2011-12,Playoffs,12.0,Atlanta Hawks,28.1,2.0,4.0,2.0,4.0,,,,91.8,97.1,-5.3,87.9,0.204,0.237,0.475,,0.461,13.0,22.6,0.211,,82.3,,,,,6.0,527.4000000000001,103.66021241447577,103.65302536801342,-11.860212414475754,-6.553025368013422,-5.307187046462332,0.333,,,,
2012,2011-12,Playoffs,13.0,Dallas Mavericks,32.6,0.0,4.0,1.0,3.0,,,,102.9,110.1,-7.2,90.6,0.343,0.276,0.519,,0.52,12.8,24.7,0.265,,80.5,,,,,4.0,362.4,103.66021241447577,103.65302536801342,-0.7602124144757454,6.446974631986578,-7.207187046462323,0.0,,,,
2012,2011-12,Playoffs,14.0,Orlando Magic,27.8,1.0,4.0,1.0,4.0,,,,94.8,107.0,-12.2,86.6,0.244,0.316,0.486,,0.48,13.3,22.6,0.196,,68.4,,,,,5.0,433.0,103.66021241447577,103.65302536801342,-8.860212414475754,3.3469746319865834,-12.207187046462336,0.2,,,,
2012,2011-12,Playoffs,15.0,New York Knicks,27.9,1.0,4.0,1.0,4.0,,,,95.2,111.3,-16.1,86.9,0.297,0.248,0.499,,0.511,13.7,30.1,0.315,,74.1,,,,,5.0,434.5,103.66021241447577,103.65302536801342,-8.460212414475748,7.646974631986581,-16.10718704646233,0.2,,,,
2012,2011-12,Playoffs,16.0,Utah Jazz,25.0,0.0,4.0,0.0,4.0,,,,93.9,111.3,-17.4,91.9,0.306,0.131,0.443,,0.533,11.6,32.0,0.213,,80.7,,,,,4.0,367.6,103.66021241447577,103.65302536801342,-9.760212414475744,7.646974631986581,-17.407187046462326,0.0,,,,
2013,2012-13,Regular Season,1.0,Oklahoma City Thunder*,26.0,60.0,22.0,64.0,18.0,9.21,-0.06,9.15,112.4,102.6,9.8,93.3,0.338,0.244,0.58,,0.469,13.5,26.7,0.197,,73.4,,Chesapeake Energy Arena,746323.0,18203.0,82.0,7650.599999999999,105.84642839928344,105.85154712982909,6.55357160071658,-3.2515471298290777,9.805118730545658,,,,,
2013,2012-13,Regular Season,2.0,Miami Heat*,30.3,66.0,16.0,62.0,20.0,7.87,-0.84,7.03,112.3,103.7,8.6,90.7,0.297,0.285,0.588,,0.487,14.8,22.2,0.2,,73.0,,AmericanAirlines Arena,819290.0,19983.0,82.0,7437.400000000001,105.84642839928344,105.85154712982909,6.453571600716572,-2.151547129829069,8.605118730545641,,,,,
2013,2012-13,Regular Season,3.0,Los Angeles Clippers*,28.8,56.0,26.0,59.0,23.0,6.45,-0.02,6.43,110.6,103.6,7.0,91.1,0.286,0.265,0.557,,0.492,15.4,28.8,0.229,,73.5,,STAPLES Center,788293.0,19227.0,82.0,7470.2,105.84642839928344,105.85154712982909,4.753571600716569,-2.2515471298290777,7.005118730545647,,,,,
2013,2012-13,Regular Season,4.0,San Antonio Spurs*,28.6,58.0,24.0,58.0,24.0,6.4,0.27,6.67,108.3,101.6,6.7,94.2,0.258,0.264,0.568,,0.48,13.7,20.5,0.179,,74.9,,AT&T Center,755700.0,18432.0,82.0,7724.400000000001,105.84642839928344,105.85154712982909,2.453571600716572,-4.251547129829078,6.705118730545649,,,,,
2013,2012-13,Regular Season,5.0,Denver Nuggets*,26.1,57.0,25.0,55.0,27.0,5.09,0.28,5.37,110.4,105.1,5.3,95.1,0.308,0.217,0.549,,0.493,14.3,31.4,0.193,,71.8,,Pepsi Center,730616.0,17820.0,82.0,7798.2,105.84642839928344,105.85154712982909,4.55357160071658,-0.7515471298290777,5.305118730545658,,,,,
2013,2012-13,Regular Season,6.0,New York Knicks*,30.2,54.0,28.0,53.0,29.0,4.23,-0.5,3.73,111.1,106.3,4.8,89.8,0.258,0.354,0.55,,0.508,14.8,25.6,0.216,,74.7,,Madison Square Garden (IV),780353.0,19033.0,82.0,7363.599999999999,105.84642839928344,105.85154712982909,5.253571600716569,0.4484528701709251,4.805118730545644,,,,,
2013,2012-13,Regular Season,7.0,Memphis Grizzlies*,27.0,56.0,26.0,54.0,28.0,4.15,0.18,4.32,104.9,100.3,4.6,88.4,0.261,0.166,0.514,,0.475,15.2,31.0,0.209,,74.3,,FedEx Forum,681613.0,16625.0,82.0,7248.8,105.84642839928344,105.85154712982909,-0.9464283992834196,-5.551547129829075,4.605118730545655,,,,,
2013,2012-13,Regular Season,8.0,Indiana Pacers*,25.7,49.0,32.0,52.0,29.0,4.02,-0.69,3.34,104.3,99.8,4.5,90.2,0.293,0.245,0.521,,0.453,12.9,30.3,0.197,,74.6,,Bankers Life Fieldhouse,626069.0,15270.0,81.0,7306.2,105.84642839928344,105.85154712982909,-1.5464283992834282,-6.051547129829075,4.505118730545647,,,,,
2013,2012-13,Regular Season,9.0,Houston Rockets*,24.4,45.0,37.0,50.0,32.0,3.48,0.22,3.69,109.7,106.1,3.6,96.1,0.308,0.349,0.564,,0.502,13.5,26.4,0.196,,75.2,,Toyota Center,683564.0,16672.0,82.0,7880.2,105.84642839928344,105.85154712982909,3.8535716007165774,0.2484528701709223,3.605118730545655,,,,,
2013,2012-13,Regular Season,10.0,Brooklyn Nets*,28.6,49.0,33.0,46.0,36.0,1.78,-0.53,1.25,108.2,106.2,2.0,88.8,0.299,0.269,0.536,,0.503,13.1,30.9,0.174,,73.7,,Barclays Center,704702.0,17188.0,82.0,7281.599999999999,105.84642839928344,105.85154712982909,2.353571600716577,0.3484528701709308,2.0051187305456466,,,,,
2013,2012-13,Regular Season,11.0,Los Angeles Lakers*,30.7,45.0,37.0,44.0,38.0,1.16,0.32,1.48,107.8,106.6,1.2,94.4,0.345,0.303,0.548,,0.496,11.9,27.0,0.163,,74.3,,STAPLES Center,778877.0,18997.0,82.0,7740.8,105.84642839928344,105.85154712982909,1.953571600716572,0.7484528701709223,1.2051187305456494,,,,,
2013,2012-13,Regular Season,12.0,Golden State Warriors*,25.3,47.0,35.0,44.0,38.0,0.89,0.42,1.32,106.4,105.5,0.9,94.5,0.255,0.239,0.545,,0.486,12.4,25.4,0.211,,75.5,,Oracle Arena,794320.0,19374.0,82.0,7749.0,105.84642839928344,105.85154712982909,0.5535716007165803,-0.351547129829072,0.9051187305456524,,,,,
2013,2012-13,Regular Season,13.0,Atlanta Hawks*,27.1,44.0,38.0,42.0,40.0,0.4,-0.48,-0.08,104.8,104.4,0.4,92.6,0.244,0.286,0.546,,0.496,14.2,22.2,0.181,,73.6,,Philips Arena,620146.0,15126.0,82.0,7593.2,105.84642839928344,105.85154712982909,-1.0464283992834282,-1.4515471298290663,0.4051187305456381,,,,,
2013,2012-13,Regular Season,14.0,Chicago Bulls*,28.0,45.0,37.0,42.0,40.0,0.32,-0.33,-0.02,103.5,103.2,0.3,89.3,0.259,0.189,0.512,,0.477,13.2,29.4,0.206,,73.6,,United Center,896944.0,21877.0,82.0,7322.599999999999,105.84642839928344,105.85154712982909,-2.3464283992834254,-2.651547129829069,0.3051187305456437,,,,,
2013,2012-13,Regular Season,15.0,Utah Jazz,26.3,43.0,39.0,41.0,41.0,-0.09,0.38,0.3,106.7,106.8,-0.1,90.9,0.281,0.206,0.533,,0.501,14.0,28.8,0.226,,73.2,,EnergySolutions Arena,763915.0,18632.0,82.0,7453.8,105.84642839928344,105.85154712982909,0.8535716007165774,0.9484528701709252,-0.0948812694543477,,,,,
2013,2012-13,Regular Season,16.0,Boston Celtics*,29.1,41.0,40.0,40.0,41.0,-0.22,-0.4,-0.62,103.1,103.3,-0.2,91.7,0.263,0.215,0.542,,0.482,14.2,20.1,0.216,,73.3,,TD Garden,744960.0,18624.0,81.0,7427.7,105.84642839928344,105.85154712982909,-2.746428399283431,-2.551547129829075,-0.1948812694543562,,,,,
2013,2012-13,Regular Season,17.0,Dallas Mavericks,29.5,41.0,41.0,39.0,43.0,-0.6,0.36,-0.24,105.9,106.5,-0.6,94.1,0.242,0.236,0.544,,0.492,13.3,21.8,0.227,,73.1,,American Airlines Center,821490.0,20036.0,82.0,7716.2,105.84642839928344,105.85154712982909,0.0535716007165802,0.648452870170928,-0.5948812694543477,,,,,
2013,2012-13,Regular Season,18.0,Milwaukee Bucks*,26.4,38.0,44.0,37.0,45.0,-1.5,-0.33,-1.83,103.6,105.2,-1.6,94.7,0.236,0.232,0.51,,0.492,14.4,27.9,0.201,,71.3,,BMO Harris Bradley Center,616469.0,15036.0,82.0,7765.400000000001,105.84642839928344,105.85154712982909,-2.246428399283431,-0.6515471298290691,-1.594881269454362,,,,,
2013,2012-13,Regular Season,19.0,Toronto Raptors,25.4,34.0,48.0,37.0,45.0,-1.48,-0.48,-1.96,105.9,107.5,-1.6,90.4,0.274,0.249,0.532,,0.5,13.6,25.5,0.247,,73.4,,Air Canada Centre,743936.0,18145.0,82.0,7412.8,105.84642839928344,105.85154712982909,0.0535716007165802,1.648452870170928,-1.5948812694543475,,,,,
2013,2012-13,Regular Season,20.0,Minnesota Timberwolves,26.4,31.0,51.0,34.0,48.0,-2.37,0.54,-1.83,102.9,105.4,-2.5,92.8,0.305,0.22,0.516,,0.511,15.0,27.4,0.187,,74.0,,Target Center,669956.0,16340.0,82.0,7609.599999999999,105.84642839928344,105.85154712982909,-2.94642839928342,-0.4515471298290663,-2.4948812694543534,,,,,
2013,2012-13,Regular Season,21.0,Washington Wizards,25.4,29.0,53.0,33.0,49.0,-2.54,-0.25,-2.78,100.2,103.0,-2.8,92.2,0.261,0.223,0.512,,0.483,13.7,24.6,0.206,,74.6,,Verizon Center,670070.0,16343.0,82.0,7560.400000000001,105.84642839928344,105.85154712982909,-5.646428399283423,-2.851547129829072,-2.7948812694543506,,,,,
2013,2012-13,Regular Season,22.0,Portland Trail Blazers,24.4,33.0,49.0,32.0,50.0,-3.17,0.65,-2.53,105.8,109.2,-3.4,91.4,0.25,0.284,0.536,,0.512,12.5,25.3,0.189,,73.3,,Rose Garden Arena,813012.0,19830.0,82.0,7494.8,105.84642839928344,105.85154712982909,-0.0464283992834282,3.348452870170931,-3.394881269454359,,,,,
2013,2012-13,Regular Season,23.0,Philadelphia 76ers,25.2,34.0,48.0,31.0,51.0,-3.34,-0.17,-3.51,102.0,105.7,-3.7,91.0,0.2,0.209,0.509,,0.495,13.7,24.9,0.2,,73.4,,Wells Fargo Center,685412.0,16717.0,82.0,7462.0,105.84642839928344,105.85154712982909,-3.8464283992834254,-0.1515471298290691,-3.694881269454356,,,,,
2013,2012-13,Regular Season,24.0,Detroit Pistons,25.3,29.0,53.0,29.0,53.0,-3.99,-0.34,-4.33,103.8,108.1,-4.3,90.8,0.282,0.217,0.521,,0.505,13.1,28.3,0.209,,73.0,,The Palace of Auburn Hills,606094.0,14685.0,82.0,7445.599999999999,105.84642839928344,105.85154712982909,-2.046428399283428,2.2484528701709223,-4.294881269454351,,,,,
2013,2012-13,Regular Season,25.0,New Orleans Hornets,24.0,27.0,55.0,30.0,52.0,-3.87,0.75,-3.12,105.7,110.1,-4.4,88.5,0.248,0.224,0.528,,0.52,13.1,29.2,0.208,,74.4,,New Orleans Arena,565930.0,13803.0,82.0,7257.0,105.84642839928344,105.85154712982909,-0.1464283992834225,4.248452870170922,-4.394881269454345,,,,,
2013,2012-13,Regular Season,26.0,Cleveland Cavaliers,24.1,24.0,58.0,28.0,54.0,-4.68,-0.19,-4.87,104.3,109.4,-5.1,92.3,0.265,0.229,0.514,,0.523,14.4,28.1,0.225,,72.6,,Quicken Loans Arena,663882.0,16192.0,82.0,7568.599999999999,105.84642839928344,105.85154712982909,-1.5464283992834282,3.5484528701709337,-5.094881269454362,,,,,
2013,2012-13,Regular Season,27.0,Sacramento Kings,25.6,28.0,54.0,28.0,54.0,-4.88,0.62,-4.26,106.2,111.4,-5.2,93.6,0.271,0.243,0.532,,0.517,13.6,26.6,0.227,,71.0,,Sleep Train Arena,563743.0,13750.0,82.0,7675.2,105.84642839928344,105.85154712982909,0.3535716007165774,5.548452870170934,-5.194881269454356,,,,,
2013,2012-13,Regular Season,28.0,Phoenix Suns,26.9,25.0,57.0,23.0,59.0,-6.46,0.71,-5.75,101.2,108.1,-6.9,93.4,0.234,0.21,0.512,,0.512,14.2,27.0,0.208,,71.9,,US Airways Center,632913.0,15437.0,82.0,7658.8,105.84642839928344,105.85154712982909,-4.646428399283423,2.2484528701709223,-6.894881269454345,,,,,
2013,2012-13,Regular Season,29.0,Orlando Magic,24.6,20.0,62.0,22.0,60.0,-6.99,-0.14,-7.12,101.6,109.1,-7.5,92.2,0.197,0.223,0.514,,0.508,11.8,25.4,0.195,,74.6,,Amway Center,722716.0,17627.0,82.0,7560.400000000001,105.84642839928344,105.85154712982909,-4.246428399283431,3.2484528701709223,-7.494881269454353,,,,,
2013,2012-13,Regular Season,30.0,Charlotte Bobcats,24.4,21.0,61.0,17.0,65.0,-9.23,-0.06,-9.29,101.5,111.5,-10.0,91.5,0.31,0.21,0.507,,0.524,13.2,25.7,0.197,,71.1,,Time Warner Cable Arena,628293.0,15324.0,82.0,7503.0,105.84642839928344,105.85154712982909,-4.346428399283425,5.648452870170928,-9.994881269454352,,,,,
2013,2012-13,Playoffs,1.0,San Antonio Spurs,28.7,15.0,6.0,15.0,6.0,,,,108.7,101.1,7.6,89.6,0.261,0.253,0.547,,0.475,12.8,23.3,0.162,,73.8,,,,,21.0,1881.6,104.79546192633109,104.82952344638528,3.904538073668917,-3.729523446385272,7.634061520054189,0.714,,,,
2013,2012-13,Playoffs,2.0,Miami Heat,30.1,16.0,7.0,17.0,6.0,,,,110.2,102.9,7.3,87.3,0.303,0.264,0.559,,0.48,15.6,25.2,0.237,,71.1,,,,,23.0,2007.9,104.79546192633109,104.82952344638528,5.404538073668917,-1.9295234463852609,7.334061520054178,0.696,,,,
2013,2012-13,Playoffs,3.0,New York Knicks,29.6,6.0,6.0,7.0,5.0,,,,101.4,98.3,3.1,86.6,0.222,0.288,0.498,,0.47,17.1,24.2,0.276,,76.5,,,,,12.0,1039.1999999999998,104.79546192633109,104.82952344638528,-3.3954619263310803,-6.529523446385269,3.134061520054189,0.5,,,,
2013,2012-13,Playoffs,4.0,Brooklyn Nets,28.5,3.0,4.0,4.0,3.0,,,,107.8,105.6,2.2,88.3,0.304,0.232,0.524,,0.497,12.4,27.4,0.171,,74.0,,,,,7.0,618.1,104.79546192633109,104.82952344638528,3.004538073668911,0.7704765536147278,2.234061520054184,0.429,,,,
2013,2012-13,Playoffs,5.0,Oklahoma City Thunder,26.9,5.0,6.0,6.0,5.0,,,,105.1,103.7,1.4,92.8,0.295,0.303,0.534,,0.468,12.5,23.0,0.254,,76.0,,,,,11.0,1020.8,104.79546192633109,104.82952344638528,0.3045380736689083,-1.1295234463852637,1.434061520054172,0.455,,,,
2013,2012-13,Playoffs,6.0,Memphis Grizzlies,27.9,8.0,7.0,8.0,7.0,,,,105.0,104.3,0.7,88.4,0.357,0.182,0.502,,0.493,13.8,27.2,0.219,,77.5,,,,,15.0,1326.0,104.79546192633109,104.82952344638528,0.2045380736689139,-0.5295234463852694,0.7340615200541833,0.533,,,,
2013,2012-13,Playoffs,7.0,Golden State Warriors,24.6,6.0,6.0,6.0,6.0,,,,106.4,106.2,0.2,94.0,0.258,0.265,0.546,,0.483,11.9,27.5,0.234,,75.0,,,,,12.0,1128.0,104.79546192633109,104.82952344638528,1.6045380736689197,1.3704765536147363,0.2340615200541833,0.5,,,,
2013,2012-13,Playoffs,8.0,Indiana Pacers,25.6,11.0,8.0,10.0,9.0,,,,104.5,104.4,0.1,87.3,0.384,0.258,0.528,,0.473,11.4,32.4,0.222,,76.8,,,,,19.0,1658.7,104.79546192633109,104.82952344638528,-0.295461926331086,-0.4295234463852608,0.1340615200541748,0.579,,,,
2013,2012-13,Playoffs,9.0,Denver Nuggets,26.4,2.0,4.0,2.0,4.0,,,,105.9,110.2,-4.3,97.2,0.35,0.265,0.526,,0.554,17.0,26.3,0.209,,72.9,,,,,6.0,583.2,104.79546192633109,104.82952344638528,1.1045380736689197,5.370476553614736,-4.265938479945817,0.333,,,,
2013,2012-13,Playoffs,10.0,Atlanta Hawks,27.3,2.0,4.0,2.0,4.0,,,,98.0,103.6,-5.6,91.2,0.338,0.241,0.503,,0.455,14.4,18.6,0.284,,70.0,,,,,6.0,547.2,104.79546192633109,104.82952344638528,-6.795461926331086,-1.2295234463852722,-5.565938479945814,0.333,,,,
2013,2012-13,Playoffs,11.0,Boston Celtics,29.7,2.0,4.0,2.0,4.0,,,,92.9,98.9,-6.0,87.1,0.312,0.3,0.525,,0.462,12.7,14.0,0.17,,76.3,,,,,6.0,522.5999999999999,104.79546192633109,104.82952344638528,-11.89546192633108,-5.929523446385261,-5.96593847994582,0.333,,,,
2013,2012-13,Playoffs,12.0,Houston Rockets,25.4,2.0,4.0,2.0,4.0,,,,105.3,111.4,-6.1,95.0,0.342,0.416,0.537,,0.511,12.0,24.8,0.258,,77.2,,,,,6.0,570.0,104.79546192633109,104.82952344638528,0.5045380736689111,6.570476553614739,-6.065938479945828,0.333,,,,
2013,2012-13,Playoffs,13.0,Los Angeles Clippers,29.1,2.0,4.0,2.0,4.0,,,,107.5,113.8,-6.3,88.0,0.314,0.254,0.552,,0.486,10.2,24.3,0.344,,73.3,,,,,6.0,528.0,104.79546192633109,104.82952344638528,2.704538073668914,8.97047655361473,-6.265938479945817,0.333,,,,
2013,2012-13,Playoffs,14.0,Chicago Bulls,27.5,5.0,7.0,3.0,9.0,,,,102.5,110.0,-7.5,87.4,0.287,0.213,0.511,,0.501,11.9,28.4,0.255,,74.5,,,,,12.0,1048.8000000000002,104.79546192633109,104.82952344638528,-2.295461926331086,5.1704765536147335,-7.4659384799458195,0.417,,,,
2013,2012-13,Playoffs,15.0,Milwaukee Bucks,26.1,0.0,4.0,0.0,4.0,,,,94.0,110.3,-16.3,90.7,0.264,0.3,0.498,,0.544,16.5,21.1,0.255,,70.7,,,,,4.0,362.8,104.79546192633109,104.82952344638528,-10.795461926331086,5.470476553614731,-16.265938479945817,0.0,,,,
2013,2012-13,Playoffs,16.0,Los Angeles Lakers,29.2,0.0,4.0,0.0,4.0,,,,92.5,112.9,-20.4,92.1,0.237,0.237,0.495,,0.527,9.8,20.2,0.185,,78.3,,,,,4.0,368.4,104.79546192633109,104.82952344638528,-12.295461926331086,8.07047655361474,-20.365938479945825,0.0,,,,
2014,2013-14,Regular Season,1.0,San Antonio Spurs*,28.9,62.0,20.0,61.0,21.0,7.72,0.28,8.0,110.5,102.4,8.1,95.0,0.24,0.257,0.571,,0.482,12.8,22.7,0.184,,76.4,,AT&T Center,755031.0,18415.0,82.0,7790.0,106.65650523328011,106.65508958665956,3.8434947667198855,-4.255089586659551,8.098584353379437,,,,,
2014,2013-14,Regular Season,2.0,Los Angeles Clippers*,28.1,57.0,25.0,59.0,23.0,6.98,0.3,7.27,112.1,104.8,7.3,95.9,0.353,0.291,0.567,,0.484,13.8,25.0,0.222,,72.5,,STAPLES Center,787692.0,19212.0,82.0,7863.8,106.65650523328011,106.65508958665956,5.44349476671988,-1.85508958665956,7.298584353379439,,,,,
2014,2013-14,Regular Season,3.0,Oklahoma City Thunder*,26.2,59.0,23.0,58.0,24.0,6.34,0.32,6.66,110.5,103.9,6.6,95.4,0.303,0.271,0.566,,0.488,13.9,26.5,0.221,,75.6,,Chesapeake Energy Arena,746323.0,18203.0,82.0,7822.8,106.65650523328011,106.65508958665956,3.8434947667198855,-2.755089586659551,6.598584353379437,,,,,
2014,2013-14,Regular Season,4.0,Miami Heat*,30.6,54.0,28.0,54.0,28.0,4.76,-0.61,4.15,110.9,105.8,5.1,91.2,0.3,0.292,0.59,,0.511,15.8,20.6,0.212,,73.0,,AmericanAirlines Arena,811036.0,19781.0,82.0,7478.400000000001,106.65650523328011,106.65508958665956,4.243494766719891,-0.8550895866595596,5.098584353379451,,,,,
2014,2013-14,Regular Season,5.0,Golden State Warriors*,26.3,51.0,31.0,54.0,28.0,4.8,0.34,5.15,107.5,102.6,4.9,96.2,0.247,0.291,0.55,,0.477,13.6,25.1,0.224,,76.3,,Oracle Arena,803436.0,19596.0,82.0,7888.400000000001,106.65650523328011,106.65508958665956,0.8434947667198855,-4.055089586659562,4.898584353379448,,,,,
2014,2013-14,Regular Season,6.0,Indiana Pacers*,27.2,56.0,26.0,54.0,28.0,4.4,-0.77,3.63,104.1,99.3,4.8,92.5,0.29,0.235,0.535,,0.46,12.9,24.9,0.197,,76.8,,Bankers Life Fieldhouse,717542.0,17501.0,82.0,7585.0,106.65650523328011,106.65508958665956,-2.55650523328012,-7.35508958665956,4.79858435337944,,,,,
2014,2013-14,Regular Season,7.0,Houston Rockets*,25.4,54.0,28.0,53.0,29.0,4.56,0.5,5.06,111.0,106.3,4.7,96.3,0.386,0.33,0.571,,0.489,12.5,27.4,0.193,,74.1,,Toyota Center,743082.0,18124.0,82.0,7896.599999999999,106.65650523328011,106.65508958665956,4.3434947667198855,-0.3550895866595596,4.698584353379445,,,,,
2014,2013-14,Regular Season,8.0,Portland Trail Blazers*,25.8,54.0,28.0,52.0,30.0,3.99,0.45,4.44,111.5,107.4,4.1,94.9,0.27,0.29,0.548,,0.488,10.9,28.0,0.194,,74.7,,Moda Center,809612.0,19747.0,82.0,7781.8,106.65650523328011,106.65508958665956,4.8434947667198855,0.7449104133404489,4.098584353379437,,,,,
2014,2013-14,Regular Season,9.0,Toronto Raptors*,25.6,48.0,34.0,50.0,32.0,3.24,-0.69,2.55,108.8,105.3,3.5,91.8,0.306,0.285,0.545,,0.493,14.1,27.2,0.237,,74.9,,Air Canada Centre,748339.0,18252.0,82.0,7527.599999999999,106.65650523328011,106.65508958665956,2.1434947667198827,-1.3550895866595596,3.4985843533794423,,,,,
2014,2013-14,Regular Season,10.0,Phoenix Suns,26.2,48.0,34.0,48.0,34.0,2.63,0.39,3.02,109.5,106.7,2.8,95.8,0.293,0.3,0.558,,0.496,13.9,26.4,0.237,,73.7,,US Airways Center,650739.0,15872.0,82.0,7855.599999999999,106.65650523328011,106.65508958665956,2.843494766719885,0.0449104133404461,2.7985843533794394,,,,,
2014,2013-14,Regular Season,11.0,Minnesota Timberwolves,26.3,40.0,42.0,48.0,34.0,2.67,0.43,3.1,108.9,106.2,2.7,97.3,0.321,0.245,0.535,,0.518,14.8,27.4,0.177,,74.4,,Target Center,597157.0,14565.0,82.0,7978.599999999999,106.65650523328011,106.65508958665956,2.2434947667198912,-0.4550895866595539,2.698584353379445,,,,,
2014,2013-14,Regular Season,12.0,Dallas Mavericks*,30.6,49.0,33.0,48.0,34.0,2.4,0.5,2.91,111.2,108.7,2.5,93.5,0.253,0.274,0.564,,0.515,14.8,24.6,0.229,,72.7,,American Airlines Center,817982.0,19951.0,82.0,7667.0,106.65650523328011,106.65508958665956,4.543494766719888,2.044910413340446,2.4985843533794423,,,,,
2014,2013-14,Regular Season,13.0,Chicago Bulls*,28.6,48.0,34.0,47.0,35.0,1.85,-0.66,1.2,102.5,100.5,2.0,90.2,0.29,0.222,0.518,,0.471,13.7,27.2,0.189,,75.4,,United Center,890370.0,21716.0,82.0,7396.400000000001,106.65650523328011,106.65508958665956,-4.1565052332801145,-6.155089586659557,1.9985843533794423,,,,,
2014,2013-14,Regular Season,14.0,Memphis Grizzlies*,28.5,50.0,32.0,46.0,36.0,1.57,0.61,2.18,106.3,104.6,1.7,89.9,0.248,0.171,0.529,,0.497,13.8,28.3,0.199,,75.7,,FedEx Forum,685458.0,16718.0,82.0,7371.8,106.65650523328011,106.65508958665956,-0.3565052332801173,-2.0550895866595624,1.6985843533794451,,,,,
2014,2013-14,Regular Season,15.0,Washington Wizards*,26.3,44.0,38.0,45.0,37.0,1.27,-0.79,0.48,106.0,104.6,1.4,93.2,0.248,0.246,0.538,,0.504,15.0,25.2,0.22,,75.7,,Verizon Center,698068.0,17026.0,82.0,7642.400000000001,106.65650523328011,106.65508958665956,-0.6565052332801145,-2.0550895866595624,1.398584353379448,,,,,
2014,2013-14,Regular Season,16.0,Charlotte Bobcats*,25.5,43.0,39.0,40.0,42.0,-0.22,-0.67,-0.89,103.6,103.8,-0.2,92.4,0.297,0.219,0.522,,0.491,12.6,21.9,0.183,,77.6,,Time Warner Cable Arena,636268.0,15519.0,82.0,7576.8,106.65650523328011,106.65508958665956,-3.05650523328012,-2.85508958665956,-0.2014156466205605,,,,,
