Player_ID,Player,Display_Name,Player_Slug,NBA_Player_ID,Headshot_URL,Headshot_Source,Headshot_Status,Acquisition_Need,HTTP_Status,Content_Type,Verification_Status,Has_Headshot,Original_NBA_CDN_URL
P002889,Koby Brea,Koby Brea,koby-brea,1642886.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642886.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002890,Kon Knueppel,Kon Knueppel,kon-knueppel,1642851.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642851.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002891,Korleone Young,Korleone Young,korleone-young,1748.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1748.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1748.png
P002892,Kornél Dávid,Kornél Dávid,korn-l-d-vid,1600.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1600.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1600.png
P002893,Kosta Koufos,Kosta Koufos,kosta-koufos,201585.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201585.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002894,Kosta Perović,Kosta Perović,kosta-perovi,200785.0,https://cdn.nba.com/headshots/nba/latest/1040x760/200785.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200785.png
P002895,Kostas Antetokounmpo,Kostas Antetokounmpo,kostas-antetokounmpo,1628961.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628961.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002896,Kostas Papanikolaou,Kostas Papanikolaou,kostas-papanikolaou,203123.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203123.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002897,Kris Dunn,Kris Dunn,kris-dunn,1627739.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627739.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002898,Kris Humphries,Kris Humphries,kris-humphries,2743.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2743.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002899,Kris Joseph,Kris Joseph,kris-joseph,203126.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203126.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203126.png
P002900,Kris Murray,Kris Murray,kris-murray,1631200.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1631200.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002901,Kristaps Porziņģis,Kristaps Porziņģis,kristaps-porzi-is,204001.0,https://cdn.nba.com/headshots/nba/latest/1040x760/204001.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002902,Kurk Lee,Kurk Lee,kurk-lee,77362.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77362.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77362.png
P002903,Kurt Nimphius,Kurt Nimphius,kurt-nimphius,77719.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77719.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77719.png
P002904,Kurt Rambis,Kurt Rambis,kurt-rambis,77905.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77905.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77905.png
P002905,Kurt Thomas,Kurt Thomas,kurt-thomas,703.0,https://cdn.nba.com/headshots/nba/latest/1040x760/703.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/703.png
P002906,Kwame Brown,Kwame Brown,kwame-brown,2198.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2198.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2198.png
P002907,Ky Bowman,Ky Bowman,ky-bowman,1629065.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629065.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002908,Kyle Alexander,Kyle Alexander,kyle-alexander,1629734.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629734.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002909,Kyle Anderson,Kyle Anderson,kyle-anderson,203937.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203937.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002910,Kyle Collinsworth,Kyle Collinsworth,kyle-collinsworth,1627858.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627858.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002911,Kyle Filipowski,Kyle Filipowski,kyle-filipowski,1642271.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642271.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002912,Kyle Guy,Kyle Guy,kyle-guy,1629657.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629657.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002913,Kyle Korver,Kyle Korver,kyle-korver,2594.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2594.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002914,Kyle Kuzma,Kyle Kuzma,kyle-kuzma,1628398.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628398.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002915,Kyle Lowry,Kyle Lowry,kyle-lowry,200768.0,https://cdn.nba.com/headshots/nba/latest/1040x760/200768.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002916,Kyle Macy,Kyle Macy,kyle-macy,77438.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77438.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77438.png
P002917,Kyle O'Quinn,Kyle O'Quinn,kyle-o-quinn,203124.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203124.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002918,Kyle Singler,Kyle Singler,kyle-singler,202713.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202713.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002919,Kyle Weaver,Kyle Weaver,kyle-weaver,201602.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201602.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201602.png
P002920,Kyle Wiltjer,Kyle Wiltjer,kyle-wiltjer,1627787.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627787.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002921,Kylor Kelley,Kylor Kelley,kylor-kelley,1630283.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630283.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002922,Kyrie Irving,Kyrie Irving,kyrie-irving,202681.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202681.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002923,Kyrylo Fesenko,Kyrylo Fesenko,kyrylo-fesenko,201178.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201178.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201178.png
P002924,Kyshawn George,Kyshawn George,kyshawn-george,1642273.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642273.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002925,LJ Cryer,LJ Cryer,lj-cryer,1643018.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1643018.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002926,LaBradford Smith,LaBradford Smith,labradford-smith,78194.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78194.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78194.png
P002927,LaMarcus Aldridge,LaMarcus Aldridge,lamarcus-aldridge,200746.0,https://cdn.nba.com/headshots/nba/latest/1040x760/200746.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002928,LaMelo Ball,LaMelo Ball,lamelo-ball,1630163.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630163.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002929,LaPhonso Ellis,LaPhonso Ellis,laphonso-ellis,111.0,https://cdn.nba.com/headshots/nba/latest/1040x760/111.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/111.png
P002930,LaRue Martin,LaRue Martin,larue-martin,77475.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77475.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77475.png
P002931,LaSalle Thompson,LaSalle Thompson,lasalle-thompson,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78.png
P002932,Lachlan Olbrich,Lachlan Olbrich,lachlan-olbrich,1642950.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642950.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002933,Lamar Green,Lamar Green,lamar-green,600011.0,https://cdn.nba.com/headshots/nba/latest/1040x760/600011.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/600011.png
P002934,Lamar Odom,Lamar Odom,lamar-odom,1885.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1885.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1885.png
P002935,Lamar Patterson,Lamar Patterson,lamar-patterson,203934.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203934.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002936,Lamar Stevens,Lamar Stevens,lamar-stevens,1630205.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630205.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002937,Lamond Murray,Lamond Murray,lamond-murray,441.0,https://cdn.nba.com/headshots/nba/latest/1040x760/441.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/441.png
P002938,Lamont Strothers,Lamont Strothers,lamont-strothers,78273.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78273.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78273.png
P002939,Lanard Copeland,Lanard Copeland,lanard-copeland,76448.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76448.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76448.png
P002940,Lancaster Gordon,Lancaster Gordon,lancaster-gordon,76834.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76834.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76834.png
P002941,Lance Allred,Lance Allred,lance-allred,200984.0,https://cdn.nba.com/headshots/nba/latest/1040x760/200984.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200984.png
P002942,Lance Blanks,Lance Blanks,lance-blanks,76183.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76183.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76183.png
P002943,Lance Stephenson,Lance Stephenson,lance-stephenson,202362.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202362.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002944,Lance Thomas,Lance Thomas,lance-thomas,202498.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202498.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002945,Landry Fields,Landry Fields,landry-fields,202361.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202361.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202361.png
P002946,Landry Shamet,Landry Shamet,landry-shamet,1629013.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629013.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002947,Langston Galloway,Langston Galloway,langston-galloway,204038.0,https://cdn.nba.com/headshots/nba/latest/1040x760/204038.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002948,Lari Ketner,Lari Ketner,lari-ketner,1930.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1930.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1930.png
P002949,Laron Profit,Laron Profit,laron-profit,1919.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1919.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1919.png
P002950,Larry Bird,Larry Bird,larry-bird-p002950,1449.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1449.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002951,Larry Bird*,Larry Bird*,larry-bird-p002951,1449.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1449.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002952,Larry Cannon,Larry Cannon,larry-cannon,76339.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76339.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76339.png
P002953,Larry Comley,Larry Comley,larry-comley,76427.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76427.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76427.png
P002954,Larry Costello,Larry Costello,larry-costello-p002954,76454.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76454.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76454.png
P002955,Larry Costello*,Larry Costello*,larry-costello-p002955,76454.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76454.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76454.png
P002956,Larry Demic,Larry Demic,larry-demic,76553.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76553.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76553.png
P002957,Larry Drew,Larry Drew,larry-drew,76599.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76599.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76599.png
P002958,Larry Drew II,Larry Drew II,larry-drew-ii,203580.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203580.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002959,Larry Fogle,Larry Fogle,larry-fogle,76728.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76728.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76728.png
P002960,Larry Foust,Larry Foust,larry-foust,76744.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76744.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76744.png
P002961,Larry Friend,Larry Friend,larry-friend,76758.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76758.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76758.png
P002962,Larry Hennessy,Larry Hennessy,larry-hennessy,76998.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76998.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76998.png
P002963,Larry Hughes,Larry Hughes,larry-hughes,1716.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1716.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1716.png
P002964,Larry Johnson,Larry Johnson,larry-johnson,,,NBA CDN,verified,verify_alternate_headshot,,,verified,True,
P002965,Larry Jones,Larry Jones,larry-jones,77200.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77200.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77200.png
P002966,Larry Kenon,Larry Kenon,larry-kenon,77246.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77246.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77246.png
P002967,Larry Krystkowiak,Larry Krystkowiak,larry-krystkowiak,1474.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1474.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1474.png
P002968,Larry McNeill,Larry McNeill,larry-mcneill,77561.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77561.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77561.png
P002969,Larry Micheaux,Larry Micheaux,larry-micheaux,77588.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77588.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77588.png
P002970,Larry Mikan,Larry Mikan,larry-mikan,77591.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77591.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77591.png
P002971,Larry Moffett,Larry Moffett,larry-moffett,77621.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77621.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77621.png
P002972,Larry Nance,Larry Nance,larry-nance,77685.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77685.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77685.png
P002973,Larry Nance Jr.,Larry Nance Jr.,larry-nance-jr,1626204.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626204.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002974,Larry Owens,Larry Owens,larry-owens,202082.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202082.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202082.png
P002975,Larry Robinson,Larry Robinson,larry-robinson,1683.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1683.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1683.png
P002976,Larry Sanders,Larry Sanders,larry-sanders,202336.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202336.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002977,Larry Siegfried,Larry Siegfried,larry-siegfried,78147.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78147.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78147.png
P002978,Larry Smith,Larry Smith,larry-smith,78195.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78195.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78195.png
P002979,Larry Spriggs,Larry Spriggs,larry-spriggs,78233.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78233.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78233.png
P002980,Larry Staverman,Larry Staverman,larry-staverman,78244.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78244.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78244.png
P002981,Larry Steele,Larry Steele,larry-steele,78245.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78245.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78245.png
P002982,Larry Stewart,Larry Stewart,larry-stewart,1125.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1125.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1125.png
P002983,Larry Sykes,Larry Sykes,larry-sykes,1132.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1132.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1132.png
P002984,Larry Wright,Larry Wright,larry-wright,78623.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78623.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78623.png
P002985,Lars Hansen,Lars Hansen,lars-hansen,76941.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76941.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76941.png
P002986,Latrell Sprewell,Latrell Sprewell,latrell-sprewell,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/84.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/84.png
P002987,Lauri Markkanen,Lauri Markkanen,lauri-markkanen,1628374.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628374.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002988,Lavor Postell,Lavor Postell,lavor-postell,2068.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2068.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2068.png
P002989,Lavoy Allen,Lavoy Allen,lavoy-allen,202730.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202730.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002990,Lawrence Boston,Lawrence Boston,lawrence-boston,76212.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76212.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76212.png
P002991,Lawrence Funderburke,Lawrence Funderburke,lawrence-funderburke,1444.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1444.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1444.png
P002992,Lawrence Moten,Lawrence Moten,lawrence-moten,734.0,https://cdn.nba.com/headshots/nba/latest/1040x760/734.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/734.png
P002993,Lawrence Roberts,Lawrence Roberts,lawrence-roberts,101160.0,https://cdn.nba.com/headshots/nba/latest/1040x760/101160.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/101160.png
P002994,Lawson Lovering,Lawson Lovering,lawson-lovering,1643133.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1643133.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002995,Lazar Hayward,Lazar Hayward,lazar-hayward,202351.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202351.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202351.png
P002996,Lazaro Borrell,Lazaro Borrell,lazaro-borrell,1953.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1953.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1953.png
P002997,LeBron James,LeBron James,lebron-james,2544.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2544.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P002998,LeRon Ellis,LeRon Ellis,leron-ellis,1034.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1034.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1034.png
P002999,Leaky Black,Leaky Black,leaky-black,1641778.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1641778.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P003000,Leandro Barbosa,Leandro Barbosa,leandro-barbosa,2571.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2571.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P003001,Leandro Bolmaro,Leandro Bolmaro,leandro-bolmaro,1630195.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630195.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P003002,Ledell Eackles,Ledell Eackles,ledell-eackles,289.0,https://cdn.nba.com/headshots/nba/latest/1040x760/289.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/289.png
P003003,Lee Johnson,Lee Johnson,lee-johnson,77158.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77158.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77158.png
P003004,Lee Mayberry,Lee Mayberry,lee-mayberry,195.0,https://cdn.nba.com/headshots/nba/latest/1040x760/195.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/195.png
P003005,Lee Nailon,Lee Nailon,lee-nailon,1924.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1924.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1924.png
P003006,Lee Shaffer,Lee Shaffer,lee-shaffer,78121.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78121.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78121.png
P003007,Lee Winfield,Lee Winfield,lee-winfield,78592.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78592.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78592.png
P003008,Len Chappell,Len Chappell,len-chappell,76382.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76382.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76382.png
P003009,Len Elmore,Len Elmore,len-elmore,600010.0,https://cdn.nba.com/headshots/nba/latest/1040x760/600010.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/600010.png
P003010,Len Kosmalski,Len Kosmalski,len-kosmalski,77302.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77302.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77302.png
P003011,Lennie Rosenbluth,Lennie Rosenbluth,lennie-rosenbluth,78018.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78018.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78018.png
P003012,Lenny Wilkens,Lenny Wilkens,lenny-wilkens-p003012,78530.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78530.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78530.png
P003013,Lenny Wilkens*,Lenny Wilkens*,lenny-wilkens-p003013,78530.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78530.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78530.png
P003014,Leo Barnhorst,Leo Barnhorst,leo-barnhorst,76110.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76110.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76110.png
P003015,Leo Rautins,Leo Rautins,leo-rautins,77916.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77916.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77916.png
