Player_ID,Player,Career_G,Career_MP,Qualified_Career,Current_Scoring,RouteB_Scoring,Current_Efficiency,RouteB_Efficiency,Current_Creation,RouteB_Creation,Current_Rebounding,RouteB_Rebounding,Current_Defense,RouteB_Defense,Current_Impact,RouteB_Impact,Current_Overall_SDI,RouteB_Overall_SDI,RouteB_Shift_Scoring,RouteB_Shift_Efficiency,RouteB_Shift_Creation,RouteB_Shift_Rebounding,RouteB_Shift_Defense,RouteB_Shift_Impact,RouteB_Shift_Overall_SDI
alvan-adams,Alvan Adams,988.0,27203.0,True,65.8218802698145,69.73018549747049,60.07409952858646,63.91231028667791,56.77487521035384,58.010118043844855,73.08422228584847,72.76559865092749,79.65966268418369,93.64406779661017,74.33930093776641,74.33930093776641,67.83877301042145,91.31534569983137,3.908305227655987,3.8382107580914493,1.2352428334910144,-0.3186236349209821,13.984405112426487,0.0,23.47657268940992
alvin-robertson,Alvin Robertson,779.0,24669.0,True,52.70320404721754,53.035413153457,44.20094387070161,42.49578414839797,68.11104322521581,79.25801011804384,52.77761495472002,53.119730185497474,73.1558928261096,86.01694915254237,84.14322250639387,84.14322250639387,62.28896166053934,83.89544688026982,0.33220910623946054,-1.7051597223036339,11.146966892828033,0.342115230777452,12.86105632643276,0.0,21.606485219730473
alvin-scott,Alvin Scott,627.0,10853.0,True,12.633431703204046,6.745362563237774,47.43887980908956,46.880269814502526,43.71598884489197,36.930860033726816,55.02662298044041,55.31197301854975,64.02417516137777,71.69491525423729,57.971014492753625,57.971014492753625,45.34328010010102,38.785834738617204,-5.888069139966272,-0.5586099945870373,-6.785128811165151,0.28535003810934256,7.670740092859518,0.0,-6.557445361483815
alvin-williams,Alvin Williams,460.0,12610.0,True,30.659780775716698,27.06576728499157,17.922133710754146,8.937605396290051,66.4319394172661,75.71669477234401,18.127736174168067,16.357504215851602,43.64714570819242,39.66101694915254,11.423699914748507,11.423699914748507,33.49073024660416,8.600337268128161,-3.5940134907251284,-8.984528314464095,9.28475535507792,-1.7702319583164652,-3.986128759039879,0.0,-24.890392978475997
amar-e-stoudemire,Amar'e Stoudemire,846.0,26254.0,True,92.07672849915684,95.02529510961214,82.99729667496338,93.59190556492412,36.008813406417616,26.81281618887015,79.01027633478449,78.92074198988196,48.62987011765011,48.728813559322035,65.21739130434783,65.21739130434783,66.6628463792493,90.05059021922429,2.948566610455302,10.594608889960739,-9.195997217547465,-0.08953434490253187,0.0989434416719277,0.0,23.387743839974988
amir-johnson,Amir Johnson,870.0,18323.0,True,18.169898819561556,12.478920741989882,86.87637472296637,96.71163575042158,36.39754117688615,27.234401349072513,83.3176779512438,84.82293423271501,77.6954596852116,92.03389830508475,78.60187553282182,78.60187553282182,60.72198594473963,80.18549747048904,-5.690978077571675,9.835261027455203,-9.163139827813637,1.505256281471219,14.338438619873145,0.0,19.46351152574941
anderson-varej-o,Anderson Varejão,632.0,15087.0,True,24.8206155143339,19.898819561551434,52.41446793345112,53.79426644182125,35.20318078622823,25.801011804384487,93.91412890905592,95.7841483979764,81.98050625450429,95.67796610169492,82.18243819266837,82.18243819266837,58.08701381477103,75.04215851602024,-4.921795952782464,1.3797985083701292,-9.402168981843744,1.8700194889204766,13.697459847190629,0.0,16.955144701249203
andray-blatche,Andray Blatche,564.0,12462.0,True,73.44034569983137,78.75210792580101,25.71824678669186,18.29679595278246,25.920650659309928,15.345699831365936,79.88960868366645,80.10118043844857,80.01357853654113,94.32203389830508,23.444160272804773,23.444160272804773,51.53915693616844,59.10623946037099,5.311762225969645,-7.4214508339094,-10.574950827943992,0.21157175478211343,14.308455361763947,0.0,7.567082524202554
andre-drummond,Andre Drummond,967.0,25451.0,True,68.58115514333895,73.35581787521079,47.76108663565768,47.38617200674536,35.455280438611645,26.0539629005059,99.95782292782572,100.0,81.05653694220926,94.83050847457628,74.2540494458653,74.2540494458653,65.42635257309163,89.03878583473862,4.774662731871842,-0.37491462891232175,-9.401317538105744,0.042177072174283126,13.773971532367014,0.0,23.612433261646984
andre-iguodala,Andre Iguodala,1231.0,39507.0,True,32.25231871838111,29.63743676222597,67.28823426881398,74.95784148397976,67.9953452051816,78.92074198988196,44.03594077817965,44.18212478920742,76.87624324186751,91.1864406779661,84.22847399829497,84.22847399829497,62.17137446884762,83.47386172006745,-2.6148819561551413,7.669607215165783,10.925396784700368,0.14618401102777057,14.31019743609859,0.0,21.30248725121983
